Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00265053,0.0722293,0.0743972,0.216149,0.000790285,0.163013,0.102567,1.40487,0.00264346,0.0225124,0.0246802,0.189603,0.000790195,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00264346,0.000548211,0.0349481,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000790195,0.0324979
2,15.3154,15.1184,12.7285,0.0244917,0.480763,0.532422,7.78223,0.00566069,3.72925,3.53229,10.9702,0.0241765,0.190987,0.242646,6.79856,0.000353325,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0241765,0.0166535,0.262838,0.150922,0.0198729,0.00857674,0.568926,6.79856,0.000353325,0.987218
3,4.27745,4.19172,8.22962,0.0488785,0.166504,0.187983,4.97063,0.00553583,0.944329,0.858603,7.32193,0.0482481,0.0800524,0.101531,3.01064,0.000690107,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32193,0.0482481,0.033024,0.120854,0.0520332,0.00869638,0.00772333,0.170495,3.01064,0.000690107,1.95766
4,6.35421,6.18922,8.76731,0.0974532,0.273008,0.321128,9.72358,0.00504365,1.23664,1.07165,7.31943,0.0961924,0.146288,0.194407,5.80466,0.00125342,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31943,0.0961924,0.0660076,0.226519,0.0937089,0.0171243,0.0124334,0.252982,5.80466,0.00125342,3.91293
5,1.58753,1.52696,7.99979,0.198386,0.0841553,0.102581,9.93843,0.00563758,0.329358,0.268787,6.27619,0.195865,0.0510781,0.0695035,2.10279,0.00278884,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27619,0.195865,0.131944,0.0824171,0.0312929,0.00625742,0.0189433,0.0731621,2.10279,0.00278884,7.82167
6,2.56373,2.44491,9.58976,0.374189,0.149036,0.185856,19.8942,0.00512632,0.558469,0.439642,6.27755,0.369145,0.100992,0.137812,4.22321,0.00500653,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27755,0.369145,0.263879,0.163695,0.0607241,0.0125003,0.0343206,0.113978,4.22321,0.00500653,15.6427
7,0.457157,0.453776,10.9046,0.919661,0.0279853,0.0317203,56.1799,0.0110897,0.373275,0.369893,0.0141024,0.902496,0.0159721,0.0197071,0.462118,0.0108697,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141024,0.902496,0.9382,0.015214,0.0190498,0.00122938,0.117924,0.051401,0.462118,0.0108697,55.6165
8,0.029227,0.0287981,0.0197595,0.00742869,0.000548187,0.000610016,0.0685749,1.65325e-05,0.00231792,0.00188896,0.00214424,0.00740773,8.93512e-05,0.00015118,0.000554064,1.62639e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214424,0.00740773,0.00114542,0.00010897,0.000100693,1.9243e-05,0.000334018,0.000757692,0.000554064,1.62639e-05,0.0679006
Total,38.5903,37.899,60.2326,1.67314,1.25423,1.4367,108.774,0.0389006,7.33665,6.64533,39.5864,1.64617,0.607971,0.790437,22.5921,0.0217683,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5864,1.64617,1.4514,0.906594,0.41761,0.0681658,0.202992,1.32247,22.5921,0.0217683,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65681,0.00722569,1.33513,7.69502,0.0181112,3.3465
