Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00240303,0.0722308,0.0743986,0.216149,0.000689359,0.163013,0.102567,1.40487,0.00239596,0.0225138,0.0246816,0.189603,0.000689268,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00239596,0.000548211,0.034951,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000689268,0.0324979
2,15.3154,15.1184,12.7284,0.0242761,0.480791,0.532651,7.78222,0.00553674,3.72925,3.53229,10.9701,0.0239609,0.191015,0.242875,6.79855,0.000345578,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9701,0.0239609,0.0166535,0.263105,0.150922,0.0198644,0.00857674,0.568926,6.79855,0.000345578,0.987218
3,4.27745,4.19172,8.23029,0.0496416,0.167575,0.188443,4.99459,0.00568545,0.944329,0.858603,7.3226,0.0490112,0.0811229,0.101991,3.03461,0.000708809,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3226,0.0490112,0.033024,0.122358,0.0520332,0.00872234,0.00772333,0.170495,3.03461,0.000708809,1.95766
4,6.35421,6.18922,8.76757,0.0892257,0.274049,0.321684,9.74757,0.00462393,1.23664,1.07165,7.3197,0.0879649,0.147329,0.194964,5.82865,0.0011485,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3197,0.0879649,0.0660076,0.228095,0.0937089,0.0171448,0.0124334,0.252982,5.82865,0.0011485,3.91293
5,1.58753,1.52696,8.00019,0.19261,0.0846277,0.102789,9.95606,0.00530719,0.329358,0.268787,6.27658,0.190088,0.0515505,0.0697113,2.12042,0.00262365,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27658,0.190088,0.131944,0.0830861,0.0312929,0.00626867,0.0189433,0.0731621,2.12042,0.00262365,7.82167
6,2.56373,2.44491,9.58962,0.372955,0.148797,0.185802,19.8766,0.0050866,0.558469,0.439642,6.27741,0.367911,0.100752,0.137757,4.20558,0.0049668,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27741,0.367911,0.263879,0.16341,0.0607241,0.0124924,0.0343206,0.113978,4.20558,0.0049668,15.6427
7,0.457157,0.453776,10.9047,0.800822,0.0283228,0.0319635,56.1851,0.010671,0.373275,0.369893,0.0141813,0.783657,0.0163096,0.0199503,0.467343,0.010451,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141813,0.783657,0.9382,0.0157907,0.0190498,0.00123339,0.117924,0.051401,0.467343,0.010451,55.6165
8,0.029227,0.0287981,0.0197496,0.00794203,0.00054799,0.000610005,0.0685728,1.74103e-05,0.00231792,0.00188896,0.00213429,0.00792108,8.91546e-05,0.000151169,0.000551932,1.71417e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00213429,0.00792108,0.00114542,0.000108771,0.000100693,1.92351e-05,0.000334018,0.000757692,0.000551932,1.71417e-05,0.0679006
Total,38.5903,37.899,60.2337,1.53987,1.25694,1.43834,108.827,0.0376177,7.33665,6.64533,39.5876,1.51291,0.610683,0.792081,22.6453,0.0209507,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5876,1.51291,1.4514,0.910904,0.41761,0.0682112,0.202992,1.32247,22.6453,0.0209507,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65597,0.00723259,1.3364,7.67689,0.0181546,3.35452
