Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00201303,0.0722132,0.074381,0.216149,0.00041782,0.163013,0.102567,1.40487,0.00200596,0.0224962,0.0246641,0.189603,0.000417729,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00200596,0.000548211,0.0349158,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000417729,0.0324979
2,15.3154,15.1184,12.729,0.0121936,0.484542,0.535216,7.83727,0.00408,3.72925,3.53229,10.9707,0.0118784,0.194767,0.24544,6.8536,0.000254532,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0118784,0.0166535,0.269371,0.150922,0.0199148,0.00857674,0.568926,6.8536,0.000254532,0.987218
3,4.27745,4.19172,8.23257,0.030301,0.171258,0.190039,5.07845,0.00429028,0.944329,0.858603,7.32488,0.0296706,0.0848058,0.103587,3.11847,0.000534413,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32488,0.0296706,0.033024,0.127548,0.0520332,0.00881104,0.00772333,0.170495,3.11847,0.000534413,1.95766
4,6.35421,6.18922,8.76829,0.0418914,0.276855,0.323171,9.79555,0.00370534,1.23664,1.07165,7.32042,0.0406305,0.150135,0.196451,5.87663,0.000918849,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32042,0.0406305,0.0660076,0.232332,0.0937089,0.0172009,0.0124334,0.252982,5.87663,0.000918849,3.91293
5,1.58753,1.52696,8.00139,0.0972827,0.0860809,0.103435,9.98251,0.00406218,0.329358,0.268787,6.27778,0.094761,0.0530037,0.070358,2.14687,0.00200114,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27778,0.094761,0.131944,0.0851517,0.0312929,0.00630295,0.0189433,0.0731621,2.14687,0.00200114,7.82167
6,2.56373,2.44491,9.59083,0.154975,0.15213,0.187514,19.9471,0.00389772,0.558469,0.439642,6.27861,0.149931,0.104085,0.13947,4.2761,0.00377792,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27861,0.149931,0.263879,0.168386,0.0607241,0.0125613,0.0343206,0.113978,4.2761,0.00377792,15.6427
7,0.457157,0.453776,10.9048,0.511479,0.0287448,0.0322389,56.1903,0.00990387,0.373275,0.369893,0.014304,0.494314,0.0167316,0.0202257,0.472567,0.0096838,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014304,0.494314,0.9382,0.0164819,0.0190498,0.00123962,0.117924,0.051401,0.472567,0.0096838,55.6165
8,0.029227,0.0287981,0.0197971,0.00686476,0.000548926,0.000610053,0.0685771,1.52371e-05,0.00231792,0.00188896,0.00218182,0.00684381,9.00903e-05,0.000151218,0.000556203,1.49685e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00218182,0.00684381,0.00114542,0.000109717,0.000100693,1.92729e-05,0.000334018,0.000757692,0.000556203,1.49685e-05,0.0679006
Total,38.5903,37.899,60.2399,0.857001,1.27237,1.44661,109.116,0.0303724,7.33665,6.64533,39.5937,0.830036,0.626114,0.800347,22.9344,0.0176034,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5937,0.830036,1.4514,0.934296,0.41761,0.0685158,0.202992,1.32247,22.9344,0.0176034,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65145,0.00726817,1.34298,7.57945,0.0183804,3.39625
