Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00165303,0.072213,0.0743808,0.216149,0.000396613,0.163013,0.102567,1.40487,0.00164596,0.022496,0.0246639,0.189603,0.000396522,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00164596,0.000548211,0.0349154,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000396522,0.0324979
2,15.3154,15.1184,12.729,0.011228,0.484823,0.535484,7.83727,0.00405664,3.72925,3.53229,10.9707,0.0109128,0.195047,0.245708,6.8536,0.000253072,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0109128,0.0166535,0.269918,0.150922,0.0199153,0.00857674,0.568926,6.8536,0.000253072,0.987218
3,4.27745,4.19172,8.23279,0.021316,0.171615,0.190198,5.09042,0.004072,0.944329,0.858603,7.3251,0.0206856,0.0851633,0.103746,3.13044,0.000507128,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3251,0.0206856,0.033024,0.128057,0.0520332,0.00881946,0.00772333,0.170495,3.13044,0.000507128,1.95766
4,6.35421,6.18922,8.76868,0.0545682,0.278313,0.323921,9.81954,0.00385151,1.23664,1.07165,7.32081,0.0533074,0.151593,0.197201,5.90062,0.00095539,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32081,0.0533074,0.0660076,0.23451,0.0937089,0.017231,0.0124334,0.252982,5.90062,0.00095539,3.91293
5,1.58753,1.52696,8.00175,0.0959458,0.0865099,0.103625,10.0001,0.00406697,0.329358,0.268787,6.27814,0.0934242,0.0534327,0.0705473,2.16448,0.00200354,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27814,0.0934242,0.131944,0.0857598,0.0312929,0.00631314,0.0189433,0.0731621,2.16448,0.00200354,7.82167
6,2.56373,2.44491,9.59114,0.194635,0.152903,0.187874,19.9647,0.00397736,0.558469,0.439642,6.27892,0.189591,0.104859,0.139829,4.29373,0.00385757,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27892,0.189591,0.263879,0.169501,0.0607241,0.0125789,0.0343206,0.113978,4.29373,0.00385757,15.6427
7,0.457157,0.453776,10.9049,0.510638,0.0289402,0.03233,56.1938,0.00989961,0.373275,0.369893,0.0143913,0.493472,0.016927,0.0203168,0.476049,0.00967953,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143913,0.493472,0.9382,0.016764,0.0190498,0.00124406,0.117924,0.051401,0.476049,0.00967953,55.6165
8,0.029227,0.0287981,0.0197855,0.006756,0.000548695,0.00061004,0.0685749,1.49923e-05,0.00231792,0.00188896,0.00217021,0.00673505,8.98598e-05,0.000151204,0.000554072,1.47236e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217021,0.00673505,0.00114542,0.000109482,0.000100693,1.92636e-05,0.000334018,0.000757692,0.000554072,1.47236e-05,0.0679006
Total,38.5903,37.899,60.2412,0.896739,1.27587,1.44842,109.191,0.0303357,7.33665,6.64533,39.5951,0.869775,0.629607,0.802164,23.0091,0.0176675,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5951,0.869775,1.4514,0.939535,0.41761,0.0685871,0.202992,1.32247,23.0091,0.0176675,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65027,0.007266,1.34258,7.55464,0.0183665,3.39368
