Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00248553,0.0722241,0.0743919,0.216149,0.000782469,0.163013,0.102567,1.40487,0.00247846,0.0225071,0.0246749,0.189603,0.000782378,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00247846,0.000548211,0.0349375,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000782378,0.0324979
2,15.3154,15.1184,12.7289,0.025463,0.483364,0.534184,7.80977,0.00610271,3.72925,3.53229,10.9706,0.0251478,0.193588,0.244408,6.8261,0.000380951,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0251478,0.0166535,0.267166,0.150922,0.0199085,0.00857674,0.568926,6.8261,0.000380951,0.987218
3,4.27745,4.19172,8.22971,0.0506316,0.166643,0.188044,4.97063,0.00602107,0.944329,0.858603,7.32202,0.0500012,0.0801912,0.101592,3.01065,0.000750762,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32202,0.0500012,0.033024,0.12105,0.0520332,0.00869969,0.00772333,0.170495,3.01065,0.000750762,1.95766
4,6.35421,6.18922,8.76758,0.0973614,0.274414,0.322022,9.74757,0.00508534,1.23664,1.07165,7.31971,0.0961005,0.147694,0.195301,5.82865,0.00126385,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31971,0.0961005,0.0660076,0.228796,0.0937089,0.017146,0.0124334,0.252982,5.82865,0.00126385,3.91293
5,1.58753,1.52696,8.00011,0.174043,0.0845405,0.102757,9.94725,0.00486406,0.329358,0.268787,6.2765,0.171522,0.0514633,0.0696802,2.11161,0.00240208,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2765,0.171522,0.131944,0.0829702,0.0312929,0.00626628,0.0189433,0.0731621,2.11161,0.00240208,7.82167
6,2.56373,2.44491,9.58972,0.349202,0.149253,0.186131,19.8766,0.00480598,0.558469,0.439642,6.2775,0.344159,0.101208,0.138086,4.20559,0.00468619,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.2775,0.344159,0.263879,0.164189,0.0607241,0.0124978,0.0343206,0.113978,4.20559,0.00468619,15.6427
7,0.457157,0.453776,10.9047,0.826993,0.028345,0.0319894,56.1834,0.0107046,0.373275,0.369893,0.0141782,0.809828,0.0163318,0.0199762,0.465603,0.0104845,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141782,0.809828,0.9382,0.0158389,0.0190498,0.00123323,0.117924,0.051401,0.465603,0.0104845,55.6165
8,0.029227,0.0287981,0.0197673,0.00750747,0.000548339,0.000610024,0.0685749,1.66559e-05,0.00231792,0.00188896,0.00215198,0.00748651,8.95037e-05,0.000151188,0.000554066,1.63872e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215198,0.00748651,0.00114542,0.000109125,0.000100693,1.92492e-05,0.000334018,0.000757692,0.000554066,1.63872e-05,0.0679006
Total,38.5903,37.899,60.2337,1.53369,1.25933,1.44013,108.82,0.0383829,7.33665,6.64533,39.5875,1.50672,0.613072,0.79387,22.6384,0.0207671,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5875,1.50672,1.4514,0.915057,0.41761,0.0682368,0.202992,1.32247,22.6384,0.0207671,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.656,0.00723292,1.33646,7.67783,0.0181567,3.3549
