Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00196053,0.0722141,0.074382,0.216149,0.00042271,0.163013,0.102567,1.40487,0.00195346,0.0224971,0.024665,0.189603,0.000422619,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00195346,0.000548211,0.0349177,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000422619,0.0324979
2,15.3154,15.1184,12.7289,0.0112974,0.484467,0.535298,7.80977,0.00404682,3.72925,3.53229,10.9706,0.0109822,0.194692,0.245522,6.8261,0.000252458,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0109822,0.0166535,0.269384,0.150922,0.0199081,0.00857674,0.568926,6.8261,0.000252458,0.987218
3,4.27745,4.19172,8.23281,0.0204685,0.171659,0.190216,5.09042,0.00407,0.944329,0.858603,7.32513,0.0198381,0.0852069,0.103764,3.13044,0.000506879,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32513,0.0198381,0.033024,0.128117,0.0520332,0.00882055,0.00772333,0.170495,3.13044,0.000506879,1.95766
4,6.35421,6.18922,8.76836,0.0460389,0.277217,0.323415,9.79555,0.00375927,1.23664,1.07165,7.32049,0.044778,0.150497,0.196695,5.87664,0.000932329,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32049,0.044778,0.0660076,0.232933,0.0937089,0.017206,0.0124334,0.252982,5.87664,0.000932329,3.91293
5,1.58753,1.52696,8.00166,0.0815777,0.0864069,0.10358,9.99132,0.00399002,0.329358,0.268787,6.27805,0.079056,0.0533297,0.0705027,2.15568,0.00196506,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27805,0.079056,0.131944,0.0856146,0.0312929,0.00631065,0.0189433,0.0731621,2.15568,0.00196506,7.82167
6,2.56373,2.44491,9.59119,0.1638,0.153043,0.187942,19.9647,0.00390881,0.558469,0.439642,6.27897,0.158757,0.104999,0.139897,4.29373,0.00378902,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27897,0.158757,0.263879,0.169707,0.0607241,0.012582,0.0343206,0.113978,4.29373,0.00378902,15.6427
7,0.457157,0.453776,10.9048,0.530235,0.0288353,0.0322755,56.1921,0.00994089,0.373275,0.369893,0.0143491,0.51307,0.0168221,0.0202623,0.474308,0.00972081,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143491,0.51307,0.9382,0.0166067,0.0190498,0.00124192,0.117924,0.051401,0.474308,0.00972081,55.6165
8,0.029227,0.0287981,0.0197755,0.00668851,0.000548499,0.000610029,0.0685749,1.48328e-05,0.00231792,0.00188896,0.00216027,0.00666756,8.96636e-05,0.000151193,0.000554069,1.45641e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216027,0.00666756,0.00114542,0.000109283,0.000100693,1.92557e-05,0.000334018,0.000757692,0.000554069,1.45641e-05,0.0679006
Total,38.5903,37.899,60.2408,0.862067,1.27439,1.44772,109.129,0.0301533,7.33665,6.64533,39.5946,0.835102,0.628133,0.801459,22.9471,0.0176037,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5946,0.835102,1.4514,0.937389,0.41761,0.0685544,0.202992,1.32247,22.9471,0.0176037,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65122,0.00726785,1.34292,7.57454,0.0183784,3.39587
