Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00250053,0.072231,0.0743989,0.216149,0.000891612,0.163013,0.102567,1.40487,0.00249346,0.022514,0.0246819,0.189603,0.000891521,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00249346,0.000548211,0.0349515,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000891521,0.0324979
2,15.3154,15.1184,12.7286,0.0252192,0.480609,0.532192,7.78224,0.00588834,3.72925,3.53229,10.9702,0.024904,0.190833,0.242416,6.79857,0.000367553,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.024904,0.0166535,0.262452,0.150922,0.0198761,0.00857674,0.568926,6.79857,0.000367553,0.987218
3,4.27745,4.19172,8.22984,0.0497429,0.16684,0.188119,4.97063,0.00578904,0.944329,0.858603,7.32215,0.0491124,0.0803875,0.101667,3.01065,0.000721758,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32215,0.0491124,0.033024,0.121316,0.0520332,0.00870485,0.00772333,0.170495,3.01065,0.000721758,1.95766
4,6.35421,6.18922,8.76747,0.0859145,0.273769,0.321592,9.72359,0.00443215,1.23664,1.07165,7.3196,0.0846536,0.147049,0.194872,5.80468,0.00110055,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3196,0.0846536,0.0660076,0.227731,0.0937089,0.0171369,0.0124334,0.252982,5.80468,0.00110055,3.91293
5,1.58753,1.52696,7.99967,0.182702,0.0839917,0.102504,9.93843,0.00497592,0.329358,0.268787,6.27606,0.18018,0.0509145,0.0694268,2.10279,0.00245801,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27606,0.18018,0.131944,0.0821805,0.0312929,0.00625372,0.0189433,0.0731621,2.10279,0.00245801,7.82167
6,2.56373,2.44491,9.58947,0.394457,0.148069,0.185274,19.8766,0.00542125,0.558469,0.439642,6.27726,0.389414,0.100025,0.13723,4.20557,0.00530146,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27726,0.389414,0.263879,0.162163,0.0607241,0.0124839,0.0343206,0.113978,4.20557,0.00530146,15.6427
7,0.457157,0.453776,10.9047,0.695912,0.0283594,0.0319883,56.1851,0.0103599,0.373275,0.369893,0.0141911,0.678747,0.0163462,0.0199751,0.467343,0.0101398,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141911,0.678747,0.9382,0.0158516,0.0190498,0.00123389,0.117924,0.051401,0.467343,0.0101398,55.6165
8,0.029227,0.0287981,0.0197695,0.00739456,0.000548383,0.000610026,0.0685749,1.65104e-05,0.00231792,0.00188896,0.00215419,0.0073736,8.95474e-05,0.000151191,0.000554067,1.62417e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215419,0.0073736,0.00114542,0.000109169,0.000100693,1.92509e-05,0.000334018,0.000757692,0.000554067,1.62417e-05,0.0679006
Total,38.5903,37.899,60.2327,1.44384,1.25442,1.43668,108.761,0.0377747,7.33665,6.64533,39.5865,1.41688,0.608158,0.790419,22.5798,0.0209969,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5865,1.41688,1.4514,0.906754,0.41761,0.0681746,0.202992,1.32247,22.5798,0.0209969,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65701,0.00723768,1.33734,7.69918,0.0181867,3.36044
