Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00238803,0.0722243,0.0743922,0.216149,0.000650874,0.163013,0.102567,1.40487,0.00238096,0.0225073,0.0246752,0.189603,0.000650784,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00238096,0.000548211,0.0349381,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000650784,0.0324979
2,15.3154,15.1184,12.7289,0.0246324,0.482246,0.533036,7.83727,0.00562317,3.72925,3.53229,10.9706,0.0243172,0.19247,0.24326,6.8536,0.00035098,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0243172,0.0166535,0.264899,0.150922,0.0199098,0.00857674,0.568926,6.8536,0.00035098,0.987218
3,4.27745,4.19172,8.2303,0.0517397,0.16761,0.18847,4.99459,0.00683244,0.944329,0.858603,7.32261,0.0511093,0.0811583,0.102018,3.03461,0.000852183,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32261,0.0511093,0.033024,0.12242,0.0520332,0.0087227,0.00772333,0.170495,3.03461,0.000852183,1.95766
4,6.35421,6.18922,8.76701,0.098162,0.271944,0.3206,9.69959,0.00504503,1.23664,1.07165,7.31914,0.0969011,0.145224,0.19388,5.78067,0.00125377,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31914,0.0969011,0.0660076,0.22495,0.0937089,0.0171014,0.0124334,0.252982,5.78067,0.00125377,3.91293
5,1.58753,1.52696,8.00045,0.198546,0.0849488,0.102933,9.96487,0.00560261,0.329358,0.268787,6.27684,0.196024,0.0518716,0.0698556,2.12923,0.00277136,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27684,0.196024,0.131944,0.083544,0.0312929,0.00627618,0.0189433,0.0731621,2.12923,0.00277136,7.82167
6,2.56373,2.44491,9.58971,0.394785,0.149055,0.185939,19.8766,0.00542624,0.558469,0.439642,6.2775,0.389742,0.10101,0.137895,4.20559,0.00530645,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.2775,0.389742,0.263879,0.1638,0.0607241,0.0124976,0.0343206,0.113978,4.20559,0.00530645,15.6427
7,0.457157,0.453776,10.9048,0.728289,0.0286361,0.0321706,56.1886,0.0103636,0.373275,0.369893,0.0142702,0.711124,0.0166229,0.0201573,0.470826,0.0101435,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142702,0.711124,0.9382,0.0163066,0.0190498,0.00123791,0.117924,0.051401,0.470826,0.0101435,55.6165
8,0.029227,0.0287981,0.0197595,0.00781195,0.000548188,0.000610017,0.0685749,1.72707e-05,0.00231792,0.00188896,0.00214424,0.007791,8.93525e-05,0.000151182,0.000554064,1.7002e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214424,0.007791,0.00114542,0.000108973,0.000100693,1.9243e-05,0.000334018,0.000757692,0.000554064,1.7002e-05,0.0679006
Total,38.5903,37.899,60.2342,1.50635,1.25721,1.43815,108.846,0.0395612,7.33665,6.64533,39.588,1.47939,0.610954,0.791892,22.6647,0.021346,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.588,1.47939,1.4514,0.910966,0.41761,0.0682308,0.202992,1.32247,22.6647,0.021346,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65566,0.00723433,1.33672,7.67056,0.0181655,3.35654
