Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00239553,0.0722273,0.0743951,0.216149,0.000603118,0.163013,0.102567,1.40487,0.00238846,0.0225103,0.0246781,0.189603,0.000603028,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00238846,0.000548211,0.034944,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000603028,0.0324979
2,15.3154,15.1184,12.7287,0.0253299,0.481724,0.532985,7.80975,0.00607434,3.72925,3.53229,10.9704,0.0250147,0.191948,0.243209,6.82608,0.000379178,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0250147,0.0166535,0.264346,0.150922,0.0198898,0.00857674,0.568926,6.82608,0.000379178,0.987218
3,4.27745,4.19172,8.22951,0.044926,0.166231,0.187811,4.95865,0.00504884,0.944329,0.858603,7.32182,0.0442956,0.079779,0.101359,2.99867,0.000629234,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32182,0.0442956,0.033024,0.120413,0.0520332,0.00869207,0.00772333,0.170495,2.99867,0.000629234,1.95766
4,6.35421,6.18922,8.76737,0.0984657,0.273254,0.321263,9.72358,0.00511687,1.23664,1.07165,7.3195,0.0972049,0.146534,0.194543,5.80467,0.00127173,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3195,0.0972049,0.0660076,0.226895,0.0937089,0.0171289,0.0124334,0.252982,5.80467,0.00127173,3.91293
5,1.58753,1.52696,7.99936,0.174602,0.0836753,0.102392,9.92961,0.00481786,0.329358,0.268787,6.27575,0.17208,0.0505981,0.0693149,2.09397,0.00237898,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27575,0.17208,0.131944,0.081761,0.0312929,0.00624503,0.0189433,0.0731621,2.09397,0.00237898,7.82167
6,2.56373,2.44491,9.58956,0.329348,0.148417,0.185502,19.8766,0.0046361,0.558469,0.439642,6.27735,0.324305,0.100372,0.137457,4.20558,0.0045163,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27735,0.324305,0.263879,0.162733,0.0607241,0.012489,0.0343206,0.113978,4.20558,0.0045163,15.6427
7,0.457157,0.453776,10.9046,0.702176,0.0281921,0.0318738,56.1834,0.0103383,0.373275,0.369893,0.014147,0.685011,0.0161789,0.0198606,0.465601,0.0101182,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014147,0.685011,0.9382,0.015572,0.0190498,0.00123165,0.117924,0.051401,0.465601,0.0101182,55.6165
8,0.029227,0.0287981,0.0197302,0.00768518,0.000547607,0.000609983,0.0685728,1.70178e-05,0.00231792,0.00188896,0.00211495,0.00766423,8.87718e-05,0.000151148,0.000551926,1.67492e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00211495,0.00766423,0.00114542,0.000108382,0.000100693,1.92198e-05,0.000334018,0.000757692,0.000551926,1.67492e-05,0.0679006
Total,38.5903,37.899,60.2321,1.38493,1.25427,1.43683,108.766,0.0366524,7.33665,6.64533,39.5859,1.35796,0.608009,0.790573,22.5847,0.0199134,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5859,1.35796,1.4514,0.906772,0.41761,0.0681617,0.202992,1.32247,22.5847,0.0199134,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65695,0.00724079,1.33792,7.69794,0.0182064,3.36408
