Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00244053,0.072228,0.0743959,0.216149,0.00081734,0.163013,0.102567,1.40487,0.00243346,0.0225111,0.0246789,0.189603,0.000817249,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00243346,0.000548211,0.0349455,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000817249,0.0324979
2,15.3154,15.1184,12.7288,0.025433,0.482403,0.533431,7.80976,0.00607311,3.72925,3.53229,10.9705,0.0251178,0.192627,0.243655,6.82609,0.000379101,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.0251178,0.0166535,0.265461,0.150922,0.0198997,0.00857674,0.568926,6.82609,0.000379101,0.987218
3,4.27745,4.19172,8.22965,0.0516535,0.166537,0.18799,4.97063,0.00667174,0.944329,0.858603,7.32196,0.0510231,0.0800851,0.101538,3.01065,0.000832096,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32196,0.0510231,0.033024,0.120893,0.0520332,0.00869745,0.00772333,0.170495,3.01065,0.000832096,1.95766
4,6.35421,6.18922,8.76737,0.0938082,0.27355,0.321546,9.72359,0.00471279,1.23664,1.07165,7.3195,0.0925474,0.14683,0.194826,5.80467,0.00117071,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3195,0.0925474,0.0660076,0.227474,0.0937089,0.0171295,0.0124334,0.252982,5.80467,0.00117071,3.91293
5,1.58753,1.52696,8.00007,0.195827,0.084503,0.102742,9.94725,0.00544285,0.329358,0.268787,6.27647,0.193305,0.0514258,0.0696646,2.11161,0.00269147,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27647,0.193305,0.131944,0.082918,0.0312929,0.00626535,0.0189433,0.0731621,2.11161,0.00269147,7.82167
6,2.56373,2.44491,9.58957,0.357846,0.148686,0.185757,19.8766,0.00488967,0.558469,0.439642,6.27736,0.352803,0.100642,0.137712,4.20558,0.00476988,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27736,0.352803,0.263879,0.163257,0.0607241,0.0124897,0.0343206,0.113978,4.20558,0.00476988,15.6427
7,0.457157,0.453776,10.9047,0.809404,0.0283492,0.0319905,56.1834,0.0106637,0.373275,0.369893,0.0141808,0.792239,0.016336,0.0199773,0.465603,0.0104437,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141808,0.792239,0.9382,0.0158441,0.0190498,0.00123336,0.117924,0.051401,0.465603,0.0104437,55.6165
8,0.029227,0.0287981,0.0197601,0.00787153,0.000548198,0.000610017,0.0685749,1.75613e-05,0.00231792,0.00188896,0.00214479,0.00785057,8.93624e-05,0.000151181,0.000554064,1.72926e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214479,0.00785057,0.00114542,0.000108982,0.000100693,1.92435e-05,0.000334018,0.000757692,0.000554064,1.72926e-05,0.0679006
Total,38.5903,37.899,60.2331,1.54428,1.25681,1.43846,108.796,0.0392888,7.33665,6.64533,39.587,1.51732,0.610546,0.792204,22.6144,0.0211215,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.587,1.51732,1.4514,0.910901,0.41761,0.0682002,0.202992,1.32247,22.6144,0.0211215,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65641,0.00723239,1.33637,7.68673,0.0181533,3.35429
