Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00245553,0.0722227,0.0743905,0.216149,0.000835175,0.163013,0.102567,1.40487,0.00244846,0.0225057,0.0246735,0.189603,0.000835084,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00244846,0.000548211,0.0349347,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000835084,0.0324979
2,15.3154,15.1184,12.729,0.0258286,0.483116,0.533684,7.83728,0.006719,3.72925,3.53229,10.9707,0.0255134,0.19334,0.243908,6.85361,0.00041947,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0255134,0.0166535,0.266407,0.150922,0.0199192,0.00857674,0.568926,6.85361,0.00041947,0.987218
3,4.27745,4.19172,8.22978,0.0477216,0.166761,0.188094,4.97063,0.00536284,0.944329,0.858603,7.32209,0.0470912,0.0803093,0.101642,3.01065,0.000668483,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32209,0.0470912,0.033024,0.121215,0.0520332,0.00870259,0.00772333,0.170495,3.01065,0.000668483,1.95766
4,6.35421,6.18922,8.76735,0.098207,0.273331,0.321366,9.72358,0.00513739,1.23664,1.07165,7.31948,0.0969461,0.146611,0.194646,5.80467,0.00127686,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31948,0.0969461,0.0660076,0.227077,0.0937089,0.0171278,0.0124334,0.252982,5.80467,0.00127686,3.91293
5,1.58753,1.52696,8.00027,0.191147,0.0847321,0.102839,9.95606,0.00522286,0.329358,0.268787,6.27666,0.188625,0.0516549,0.0697614,2.12042,0.00258148,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27666,0.188625,0.131944,0.0832383,0.0312929,0.00627097,0.0189433,0.0731621,2.12042,0.00258148,7.82167
6,2.56373,2.44491,9.58953,0.380329,0.148675,0.185801,19.8766,0.00517844,0.558469,0.439642,6.27732,0.375286,0.100631,0.137757,4.20558,0.00505865,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27732,0.375286,0.263879,0.163293,0.0607241,0.0124873,0.0343206,0.113978,4.20558,0.00505865,15.6427
7,0.457157,0.453776,10.9047,0.776134,0.0283404,0.0319887,56.1834,0.0106369,0.373275,0.369893,0.014175,0.758969,0.0163272,0.0199755,0.465602,0.0104168,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014175,0.758969,0.9382,0.0158339,0.0190498,0.00123307,0.117924,0.051401,0.465602,0.0104168,55.6165
8,0.029227,0.0287981,0.0197523,0.00784381,0.000548045,0.000610009,0.0685749,1.72328e-05,0.00231792,0.00188896,0.00213706,0.00782286,8.92099e-05,0.000151173,0.000554061,1.69642e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00213706,0.00782286,0.00114542,0.000108828,0.000100693,1.92373e-05,0.000334018,0.000757692,0.000554061,1.69642e-05,0.0679006
Total,38.5903,37.899,60.2336,1.52967,1.25773,1.43877,108.832,0.0391098,7.33665,6.64533,39.5874,1.5027,0.611467,0.792515,22.6507,0.0212738,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5874,1.5027,1.4514,0.912107,0.41761,0.0682262,0.202992,1.32247,22.6507,0.0212738,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65585,0.00723313,1.3365,7.67469,0.018158,3.35515
