Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.072227,0.0743949,0.216149,0.000720638,0.163013,0.102567,1.40487,0.00240346,0.02251,0.0246779,0.189603,0.000720547,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.0349434,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000720547,0.0324979
2,15.3154,15.1184,12.7289,0.0241992,0.482214,0.533097,7.80977,0.00548181,3.72925,3.53229,10.9706,0.023884,0.192438,0.243321,6.8261,0.000342145,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.023884,0.0166535,0.264932,0.150922,0.0199059,0.00857674,0.568926,6.8261,0.000342145,0.987218
3,4.27745,4.19172,8.2292,0.0471441,0.165737,0.187604,4.94666,0.00525148,0.944329,0.858603,7.32151,0.0465137,0.0792848,0.101152,2.98668,0.000654564,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32151,0.0465137,0.033024,0.119724,0.0520332,0.00867987,0.00772333,0.170495,2.98668,0.000654564,1.95766
4,6.35421,6.18922,8.76692,0.0975114,0.271266,0.320085,9.69958,0.00500676,1.23664,1.07165,7.31905,0.0962505,0.144546,0.193365,5.78066,0.0012442,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31905,0.0962505,0.0660076,0.223764,0.0937089,0.0170945,0.0124334,0.252982,5.78066,0.0012442,3.91293
5,1.58753,1.52696,8.00016,0.185051,0.0845398,0.102719,9.95606,0.00505095,0.329358,0.268787,6.27655,0.18253,0.0514626,0.069642,2.12042,0.00249553,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27655,0.18253,0.131944,0.0829297,0.0312929,0.00626787,0.0189433,0.0731621,2.12042,0.00249553,7.82167
6,2.56373,2.44491,9.58925,0.382244,0.147737,0.18525,19.8589,0.00521176,0.558469,0.439642,6.27703,0.3772,0.099692,0.137205,4.18794,0.00509197,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27703,0.3772,0.263879,0.161819,0.0607241,0.0124709,0.0343206,0.113978,4.18794,0.00509197,15.6427
7,0.457157,0.453776,10.9047,0.803938,0.028222,0.031881,56.1834,0.010657,0.373275,0.369893,0.014166,0.786773,0.0162088,0.0198678,0.465602,0.0104369,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014166,0.786773,0.9382,0.0156082,0.0190498,0.00123261,0.117924,0.051401,0.465602,0.0104369,55.6165
8,0.029227,0.0287981,0.0197568,0.00784455,0.000548133,0.000610013,0.0685749,1.76346e-05,0.00231792,0.00188896,0.00214148,0.0078236,8.9297e-05,0.000151178,0.000554063,1.7366e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214148,0.0078236,0.00114542,0.000108916,0.000100693,1.92408e-05,0.000334018,0.000757692,0.000554063,1.7366e-05,0.0679006
Total,38.5903,37.899,60.2321,1.55034,1.25249,1.43564,108.739,0.037398,7.33665,6.64533,39.5859,1.52338,0.606232,0.789382,22.5576,0.0210032,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5859,1.52338,1.4514,0.903828,0.41761,0.0681368,0.202992,1.32247,22.5576,0.0210032,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65739,0.00723213,1.33632,7.70726,0.0181517,3.35399
