Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00249303,0.0722291,0.0743969,0.216149,0.000816822,0.163013,0.102567,1.40487,0.00248596,0.0225121,0.02468,0.189603,0.000816731,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00248596,0.000548211,0.0349476,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000816731,0.0324979
2,15.3154,15.1184,12.7287,0.025043,0.48168,0.53295,7.80975,0.00582817,3.72925,3.53229,10.9704,0.0247278,0.191904,0.243174,6.82608,0.000363792,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0247278,0.0166535,0.264267,0.150922,0.0198895,0.00857674,0.568926,6.82608,0.000363792,0.987218
3,4.27745,4.19172,8.22971,0.049216,0.1666,0.187999,4.97063,0.00563983,0.944329,0.858603,7.32202,0.0485856,0.0801477,0.101547,3.01065,0.000703107,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32202,0.0485856,0.033024,0.120962,0.0520332,0.00869974,0.00772333,0.170495,3.01065,0.000703107,1.95766
4,6.35421,6.18922,8.76725,0.0968739,0.272655,0.320882,9.72358,0.00493159,1.23664,1.07165,7.31938,0.095613,0.145934,0.194161,5.80466,0.00122541,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31938,0.095613,0.0660076,0.225924,0.0937089,0.0171197,0.0124334,0.252982,5.80466,0.00122541,3.91293
5,1.58753,1.52696,8.00021,0.191282,0.0846263,0.102776,9.95606,0.00528641,0.329358,0.268787,6.2766,0.18876,0.051549,0.0696984,2.12042,0.00261325,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2766,0.18876,0.131944,0.0830712,0.0312929,0.00626915,0.0189433,0.0731621,2.12042,0.00261325,7.82167
6,2.56373,2.44491,9.58955,0.322204,0.148524,0.185623,19.8766,0.00462102,0.558469,0.439642,6.27734,0.317161,0.10048,0.137579,4.20558,0.00450123,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27734,0.317161,0.263879,0.162963,0.0607241,0.0124884,0.0343206,0.113978,4.20558,0.00450123,15.6427
7,0.457157,0.453776,10.9047,0.758807,0.0283234,0.031975,56.1834,0.0105169,0.373275,0.369893,0.0141721,0.741642,0.0163102,0.0199618,0.465602,0.0102969,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141721,0.741642,0.9382,0.0158033,0.0190498,0.00123293,0.117924,0.051401,0.465602,0.0102969,55.6165
8,0.029227,0.0287981,0.0197601,0.0079289,0.000548198,0.000610017,0.0685749,1.76145e-05,0.00231792,0.00188896,0.00214479,0.00790795,8.93625e-05,0.000151181,0.000554064,1.73459e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214479,0.00790795,0.00114542,0.000108982,0.000100693,1.92435e-05,0.000334018,0.000757692,0.000554064,1.73459e-05,0.0679006
Total,38.5903,37.899,60.2331,1.45385,1.25519,1.43721,108.805,0.0376584,7.33665,6.64533,39.5869,1.42688,0.608927,0.790952,22.6231,0.0205377,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5869,1.42688,1.4514,0.908046,0.41761,0.0681846,0.202992,1.32247,22.6231,0.0205377,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65635,0.00723713,1.33724,7.68502,0.0181832,3.35981
