Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00243303,0.0722259,0.0743937,0.216149,0.000675488,0.163013,0.102567,1.40487,0.00242596,0.0225089,0.0246768,0.189603,0.000675398,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00242596,0.000548211,0.0349412,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000675398,0.0324979
2,15.3154,15.1184,12.7287,0.025838,0.481736,0.533003,7.80975,0.00670483,3.72925,3.53229,10.9704,0.0255228,0.19196,0.243227,6.82608,0.000418584,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0255228,0.0166535,0.264376,0.150922,0.0198895,0.00857674,0.568926,6.82608,0.000418584,0.987218
3,4.27745,4.19172,8.23009,0.0502472,0.167295,0.188342,4.98262,0.00593127,0.944329,0.858603,7.32241,0.0496168,0.0808433,0.10189,3.02263,0.000739537,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32241,0.0496168,0.033024,0.121985,0.0520332,0.00871474,0.00772333,0.170495,3.02263,0.000739537,1.95766
4,6.35421,6.18922,8.76747,0.090872,0.27383,0.321641,9.72359,0.00477294,1.23664,1.07165,7.3196,0.0896111,0.14711,0.194921,5.80468,0.00118575,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3196,0.0896111,0.0660076,0.227841,0.0937089,0.0171373,0.0124334,0.252982,5.80468,0.00118575,3.91293
5,1.58753,1.52696,8.00042,0.170556,0.0849352,0.102939,9.95606,0.00478248,0.329358,0.268787,6.27681,0.168034,0.051858,0.0698619,2.12043,0.00236129,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27681,0.168034,0.131944,0.0835375,0.0312929,0.00627533,0.0189433,0.0731621,2.12043,0.00236129,7.82167
6,2.56373,2.44491,9.5899,0.323054,0.149795,0.186424,19.8942,0.00467732,0.558469,0.439642,6.27769,0.31801,0.10175,0.138379,4.22322,0.00455752,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27769,0.31801,0.263879,0.165014,0.0607241,0.0125084,0.0343206,0.113978,4.22322,0.00455752,15.6427
7,0.457157,0.453776,10.9047,0.901734,0.0284376,0.0320393,56.1851,0.0109979,0.373275,0.369893,0.014214,0.884569,0.0164244,0.020026,0.467344,0.0107778,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014214,0.884569,0.9382,0.0159796,0.0190498,0.00123505,0.117924,0.051401,0.467344,0.0107778,55.6165
8,0.029227,0.0287981,0.0197579,0.00790828,0.000548155,0.000610015,0.0685749,1.7713e-05,0.00231792,0.00188896,0.00214258,0.00788732,8.93195e-05,0.00015118,0.000554063,1.74443e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214258,0.00788732,0.00114542,0.000108939,0.000100693,1.92417e-05,0.000334018,0.000757692,0.000554063,1.74443e-05,0.0679006
Total,38.5903,37.899,60.2343,1.57264,1.2588,1.43939,108.836,0.03856,7.33665,6.64533,39.5881,1.54568,0.612544,0.793133,22.6545,0.0207334,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5881,1.54568,1.4514,0.913783,0.41761,0.0682456,0.202992,1.32247,22.6545,0.0207334,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65578,0.00723085,1.33608,7.67309,0.0181436,3.35249
