Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00239553,0.0722235,0.0743913,0.216149,0.000633408,0.163013,0.102567,1.40487,0.00238846,0.0225065,0.0246743,0.189603,0.000633318,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00238846,0.000548211,0.0349363,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000633318,0.0324979
2,15.3154,15.1184,12.7289,0.0256992,0.482911,0.533665,7.83727,0.00663232,3.72925,3.53229,10.9706,0.025384,0.193135,0.243889,6.8536,0.000414052,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.025384,0.0166535,0.266191,0.150922,0.0199113,0.00857674,0.568926,6.8536,0.000414052,0.987218
3,4.27745,4.19172,8.2292,0.0499941,0.16583,0.18769,4.94666,0.00607206,0.944329,0.858603,7.32152,0.0493637,0.0793782,0.101238,2.98668,0.000757135,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32152,0.0493637,0.033024,0.119902,0.0520332,0.00868019,0.00772333,0.170495,2.98668,0.000757135,1.95766
4,6.35421,6.18922,8.76759,0.0947832,0.274358,0.321962,9.74757,0.00502047,1.23664,1.07165,7.31972,0.0935224,0.147638,0.195242,5.82865,0.00124763,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31972,0.0935224,0.0660076,0.22868,0.0937089,0.0171461,0.0124334,0.252982,5.82865,0.00124763,3.91293
5,1.58753,1.52696,8.0018,0.180885,0.0865598,0.103639,10.0001,0.00508897,0.329358,0.268787,6.27819,0.178364,0.0534826,0.0705621,2.16448,0.00251454,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27819,0.178364,0.131944,0.085823,0.0312929,0.00631463,0.0189433,0.0731621,2.16448,0.00251454,7.82167
6,2.56373,2.44491,9.58991,0.375934,0.149986,0.186601,19.8942,0.00523006,0.558469,0.439642,6.2777,0.370891,0.101941,0.138557,4.22322,0.00511027,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.2777,0.370891,0.263879,0.165381,0.0607241,0.012509,0.0343206,0.113978,4.22322,0.00511027,15.6427
7,0.457157,0.453776,10.9046,0.910828,0.0283955,0.0320672,56.1834,0.0113264,0.373275,0.369893,0.0141554,0.893663,0.0163823,0.0200539,0.465602,0.0111063,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141554,0.893663,0.9382,0.0159684,0.0190498,0.00123208,0.117924,0.051401,0.465602,0.0111063,55.6165
8,0.029227,0.0287981,0.0197562,0.00789715,0.000548123,0.000610014,0.0685749,1.6904e-05,0.00231792,0.00188896,0.00214092,0.0078762,8.92877e-05,0.000151179,0.000554063,1.66353e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214092,0.0078762,0.00114542,0.000108908,0.000100693,1.92404e-05,0.000334018,0.000757692,0.000554063,1.66353e-05,0.0679006
Total,38.5903,37.899,60.2351,1.64842,1.26081,1.44063,108.894,0.0400206,7.33665,6.64533,39.5889,1.62145,0.614552,0.794367,22.7124,0.0217999,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5889,1.62145,1.4514,0.916992,0.41761,0.0682786,0.202992,1.32247,22.7124,0.0217999,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65485,0.00722685,1.33534,7.65333,0.0181185,3.34784
