Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00185553,0.0722144,0.0743822,0.216149,0.000412965,0.163013,0.102567,1.40487,0.00184846,0.0224974,0.0246652,0.189603,0.000412874,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00184846,0.000548211,0.0349181,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000412874,0.0324979
2,15.3154,15.1184,12.7289,0.0105342,0.484207,0.534992,7.83727,0.00402389,3.72925,3.53229,10.9706,0.010219,0.194432,0.245216,6.8536,0.000251025,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.010219,0.0166535,0.268816,0.150922,0.0199101,0.00857674,0.568926,6.8536,0.000251025,0.987218
3,4.27745,4.19172,8.23211,0.0328022,0.170532,0.18973,5.06647,0.00438679,0.944329,0.858603,7.32443,0.0321718,0.0840799,0.103278,3.10648,0.000546478,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32443,0.0321718,0.033024,0.126532,0.0520332,0.00879329,0.00772333,0.170495,3.10648,0.000546478,1.95766
4,6.35421,6.18922,8.76787,0.0438395,0.275492,0.322573,9.77155,0.00373389,1.23664,1.07165,7.32,0.0425786,0.148771,0.195853,5.85264,0.000925985,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32,0.0425786,0.0660076,0.230403,0.0937089,0.0171684,0.0124334,0.252982,5.85264,0.000925985,3.91293
5,1.58753,1.52696,8.0009,0.100405,0.0855027,0.103189,9.97369,0.00409165,0.329358,0.268787,6.27729,0.0978829,0.0524255,0.0701114,2.13805,0.00201587,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27729,0.0978829,0.131944,0.084341,0.0312929,0.00628885,0.0189433,0.0731621,2.13805,0.00201587,7.82167
6,2.56373,2.44491,9.59028,0.182787,0.150821,0.186943,19.9118,0.00400182,0.558469,0.439642,6.27806,0.177743,0.102776,0.138899,4.24085,0.00388202,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27806,0.177743,0.263879,0.166538,0.0607241,0.01253,0.0343206,0.113978,4.24085,0.00388202,15.6427
7,0.457157,0.453776,10.9047,0.52671,0.0285868,0.0321568,56.1868,0.00993007,0.373275,0.369893,0.0142405,0.509545,0.0165736,0.0201436,0.469085,0.00970999,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142405,0.509545,0.9382,0.0162451,0.0190498,0.0012364,0.117924,0.051401,0.469085,0.00970999,55.6165
8,0.029227,0.0287981,0.0197755,0.00680621,0.000548503,0.000610032,0.0685749,1.53685e-05,0.00231792,0.00188896,0.00216027,0.00678525,8.9667e-05,0.000151197,0.000554069,1.50998e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216027,0.00678525,0.00114542,0.00010929,0.000100693,1.92557e-05,0.000334018,0.000757692,0.000554069,1.50998e-05,0.0679006
Total,38.5903,37.899,60.2378,0.905739,1.2679,1.44458,109.032,0.0305964,7.33665,6.64533,39.5917,0.878774,0.621645,0.798318,22.8509,0.0177594,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5917,0.878774,1.4514,0.927902,0.41761,0.0684121,0.202992,1.32247,22.8509,0.0177594,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65278,0.0072657,1.34252,7.60749,0.0183647,3.39333
