Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00199803,0.0722152,0.074383,0.216149,0.000418263,0.163013,0.102567,1.40487,0.00199096,0.0224982,0.0246661,0.189603,0.000418173,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00199096,0.000548211,0.0349198,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000418173,0.0324979
2,15.3154,15.1184,12.7289,0.00980862,0.484175,0.535098,7.80977,0.00398412,3.72925,3.53229,10.9705,0.00949341,0.194399,0.245322,6.8261,0.000248539,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.00949341,0.0166535,0.268896,0.150922,0.0199042,0.00857674,0.568926,6.8261,0.000248539,0.987218
3,4.27745,4.19172,8.23264,0.0257766,0.171382,0.190103,5.07845,0.00419497,0.944329,0.858603,7.32495,0.0251462,0.0849303,0.103651,3.11847,0.0005225,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32495,0.0251462,0.033024,0.127734,0.0520332,0.00881361,0.00772333,0.170495,3.11847,0.0005225,1.95766
4,6.35421,6.18922,8.76819,0.0454932,0.276588,0.323095,9.79554,0.00374418,1.23664,1.07165,7.32032,0.0442324,0.149868,0.196375,5.87662,0.000928557,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32032,0.0442324,0.0660076,0.231997,0.0937089,0.0171928,0.0124334,0.252982,5.87662,0.000928557,3.91293
5,1.58753,1.52696,8.00129,0.0794796,0.0859737,0.103395,9.9825,0.00397831,0.329358,0.268787,6.27768,0.0769579,0.0528965,0.0703175,2.14687,0.0019592,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27768,0.0769579,0.131944,0.0850069,0.0312929,0.00630011,0.0189433,0.0731621,2.14687,0.0019592,7.82167
6,2.56373,2.44491,9.59074,0.169986,0.151924,0.187425,19.9471,0.0039324,0.558469,0.439642,6.27853,0.164943,0.10388,0.13938,4.2761,0.00381261,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27853,0.164943,0.263879,0.168096,0.0607241,0.0125564,0.0343206,0.113978,4.2761,0.00381261,15.6427
7,0.457157,0.453776,10.9048,0.511436,0.0287524,0.0322359,56.1903,0.00990266,0.373275,0.369893,0.0143129,0.494271,0.0167391,0.0202226,0.472568,0.00968258,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143129,0.494271,0.9382,0.016486,0.0190498,0.00124007,0.117924,0.051401,0.472568,0.00968258,55.6165
8,0.029227,0.0287981,0.01977,0.00682237,0.000548391,0.000610024,0.0685749,1.51831e-05,0.00231792,0.00188896,0.00215474,0.00680142,8.9555e-05,0.000151188,0.000554067,1.49144e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215474,0.00680142,0.00114542,0.000109174,0.000100693,1.92514e-05,0.000334018,0.000757692,0.000554067,1.49144e-05,0.0679006
Total,38.5903,37.899,60.2395,0.850801,1.27156,1.44634,109.088,0.0301701,7.33665,6.64533,39.5934,0.823836,0.625301,0.800085,22.9069,0.0175871,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5934,0.823836,1.4514,0.933245,0.41761,0.0684924,0.202992,1.32247,22.9069,0.0175871,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65188,0.00726851,1.34304,7.58835,0.0183826,3.39666
