  -0.93750,   0.66156,   0.46078,   0.64835,   0.46918,  -0.12462,  -0.80745,  -0.53810,  -0.09454,  -0.24395
  -0.25848,  -0.57559,  -0.76518,  -0.41382,   0.93126,   0.87014,  -0.36958,   0.93750,   0.42347,  -0.39220
   0.87616,   0.93750,  -0.32732,   0.86162,   0.31144,   0.03913,   0.22151,   0.17309,  -0.55580,  -0.87519
  -0.75812,  -0.20330,  -0.81632,   0.19564,  -0.31740,   0.11862,  -0.77226,   0.57729,   0.09126,   0.11944
  -0.54394,   0.84526,  -0.87742,  -0.84771,   0.75123,  -0.47500,  -0.29220,  -0.61604,   0.55010,   0.79497
   0.93750,  -0.86214,   0.93750,  -0.82700,  -0.93750,  -0.47946,  -0.68192,   0.59822,  -0.24863,  -0.55463
   0.56634,   0.58434,  -0.11999,   0.76160,  -0.09448,   0.13286,   0.93750,  -0.87581,   0.87089,   0.54674
   0.93750,  -0.93750,  -0.06848,  -0.37978,   0.93750,   0.79268,   0.93750,  -0.29027,  -0.20908,  -0.26535
   0.60084,   0.41748,  -0.86625,   0.11398,   0.93750,   0.54780,  -0.93750,  -0.73855,  -0.75522,  -0.81285
   0.52073,  -0.82097,  -0.90936,   0.54606,   0.93750,  -0.92811,  -0.46279,  -0.77786,  -0.15550,  -0.03088
   0.50061,  -0.79704,  -0.05716,  -0.92333,   0.30428,  -0.36373,  -0.39182,  -0.26071,   0.34471,   0.93750
   0.32919,   0.86797,   0.93750,  -0.93750,  -0.63238,  -0.13447,  -0.01362,  -0.24038,  -0.11341,   0.74535
   0.39175,   0.12259,  -0.69456,  -0.86165,  -0.26764,   0.93392,   0.93750,   0.89282,  -0.13718,   0.12724
  -0.36221,   0.81088,   0.85170,   0.49065,  -0.30559,   0.19556,  -0.44583,   0.12249,  -0.43936,   0.39228
   0.93750,   0.46354,   0.93750,  -0.47557,   0.15762,  -0.66302,  -0.05768,  -0.20511,   0.81866,  -0.30597
   0.93750,  -0.59334,  -0.68316,  -0.50198,   0.00595,  -0.36729,   0.24920,   0.75975,   0.93750,  -0.25939
   0.84288,  -0.30278,   0.80965,  -0.74463,   0.92448,  -0.20560,   0.93516,  -0.43799,   0.29127,  -0.43820
  -0.74543,  -0.82503,  -0.00583,  -0.30305,  -0.29889,   0.15224,   0.59277,  -0.04267,  -0.17794,   0.93750
   0.93750,   0.82951,   0.67799,   0.21481,   0.93750,  -0.93750,   0.93750,   0.93750,   0.33262,   0.93750
  -0.18755,  -0.17429,  -0.89009,  -0.66106,   0.60013,   0.87516,  -0.85598,   0.93750,   0.76093,  -0.15160
  -0.16902,   0.39621,   0.61885,  -0.12752,   0.79645,  -0.13207,   0.09779,  -0.04731,   0.56709,   0.24672
   0.40127,   0.93750,  -0.63969,  -0.77843,   0.93750,   0.93750,   0.03773,  -0.87993,   0.21086,   0.93316
  -0.93694,  -0.89870,   0.40571,   0.87363,   0.85841,   0.67716,   0.92908,   0.50323,  -0.73045,  -0.70031
   0.82473,   0.50403,  -0.52683,   0.17660,   0.85813,  -0.05954,  -0.36037,  -0.15254,  -0.60462,  -0.77584
  -0.09120,   0.93750,   0.07925,  -0.21865,   0.32318,   0.07719,  -0.74952,   0.07338,  -0.87029,  -0.45786
  -0.86748,  -0.81811,  -0.16763,  -0.26294,   0.54846,  -0.68480,   0.44358,  -0.37621,   0.42915,   0.40842
  -0.58508,   0.93451,  -0.60507,  -0.93750,  -0.88131,  -0.58187,  -0.85068,   0.93750,  -0.73326,   0.93675
   0.87491,   0.55398,  -0.75906,   0.08119,  -0.80378,   0.55479,   0.47556,  -0.03674,   0.10283,   0.76189
  -0.69567,   0.82947,  -0.72157,   0.39106,  -0.13124,  -0.39606,  -0.09183,  -0.73479,  -0.04647,  -0.60452
  -0.93750,   0.34372,  -0.68900,  -0.61862,   0.23893,   0.41369,  -0.02248,   0.25446,  -0.29672,  -0.40315
  -0.23127,   0.93750,  -0.11498,  -0.75109,   0.86655,   0.93750,  -0.80492,   0.88328,   0.03267,  -0.02613
  -0.49072,   0.17881,  -0.59411,   0.04120,   0.48188,  -0.19917,  -0.56867,   0.18456,   0.93750,  -0.50780
  -0.44035,  -0.69263,  -0.62499,  -0.59952,   0.22116,  -0.75311,   0.75166,  -0.68845,   0.88034,  -0.80307
  -0.93750,  -0.12742,   0.09494,  -0.63534,  -0.88024,  -0.43527,  -0.93750,  -0.93750,   0.26956,  -0.87408
  -0.46127,  -0.76361,  -0.87767,  -0.75134,  -0.78378,   0.93750,  -0.62327,  -0.93750,  -0.90707,   0.04575
  -0.93750,   0.93750,   0.93750,   0.93750,   0.54650,   0.93750,   0.93750,   0.93750,  -0.93750,   0.18029
  -0.86700,   0.43910,   0.44612,   0.87440,  -0.88333,  -0.87312,   0.68681,  -0.80217,   0.29198,  -0.27373
  -0.10600,   0.36910,   0.36219,  -0.69582,   0.53803,   0.06738,   0.44145,   0.56591,  -0.48258,  -0.31407
   0.77732,   0.76106,  -0.37453,  -0.49738,   0.87539,   0.41835,   0.93750,  -0.29803,  -0.34103,   0.28006
   0.67916,   0.15219,  -0.36967,  -0.19941,  -0.59293,   0.87490,  -0.06429,   0.75308,   0.04143,   0.16416
  -0.37614,  -0.60661,  -0.87187,  -0.74101,  -0.22903,   0.93750,  -0.46079,   0.73724,   0.93750,   0.28247
   0.24055,  -0.02214,  -0.19477,  -0.67829,   0.04724,  -0.26497,  -0.21630,   0.93524,  -0.23555,   0.04310
   0.64361,   0.27726,   0.93750,  -0.93750,  -0.14077,   0.73729,   0.60419,  -0.76460,   0.59376,   0.15307
   0.66335,  -0.03419,  -0.33487,  -0.28783,   0.45339,  -0.62317,   0.10679,   0.63357,   0.51666,  -0.65140
  -0.17072,  -0.13650,   0.17037,  -0.17161,  -0.72980,   0.80764,   0.80641,  -0.22973,  -0.01393,   0.17673
   0.60028,  -0.16773,   0.13304,  -0.06846,   0.58302,  -0.23243,   0.84975,  -0.69128,  -0.03590,  -0.47264
  -0.47450,   0.25022,   0.79849,  -0.19589,  -0.18364,   0.65323,  -0.46596,   0.08558,   0.17661,  -0.22939
   0.22626,  -0.93750,  -0.56307,  -0.37565,  -0.93750,  -0.83542,   0.33777,  -0.41369,  -0.87293,   0.93750
  -0.93750,  -0.86478,  -0.93750,   0.93750,  -0.93750,   0.62783,  -0.93750,   0.80698,   0.55334,  -0.93750
   0.62110,  -0.71703,   0.93750,  -0.66246,  -0.37863,  -0.67677,  -0.76658,  -0.16957,  -0.01791,   0.35092
  -0.09056,   0.88593,   0.50141,   0.21792,  -0.49266,  -0.35493,   0.01779,   0.53824,  -0.57278,  -0.56199
  -0.87630,   0.93750,  -0.55076,  -0.73723,  -0.35761,  -0.51123,   0.49546,   0.43992,   0.12535,   0.26067
  -0.82193,   0.75645,   0.84760,  -0.87217,   0.93750,   0.87552,  -0.17461,   0.93086,   0.14374,  -0.44405
  -0.38366,   0.52850,  -0.80131,  -0.37222,  -0.44203,  -0.16377,   0.87205,  -0.56741,   0.87320,   0.75638
   0.89209,  -0.42123,  -0.93750,  -0.87449,  -0.93750,   0.87321,  -0.93750,   0.45317,   0.80845,   0.81663
   0.93545,  -0.87202,   0.17610,  -0.02242,  -0.84305,   0.40074,  -0.39510,  -0.60402,   0.82476,  -0.92329
  -0.25109,  -0.11858,  -0.83802,  -0.87593,   0.86122,  -0.23885,   0.93750,   0.06403,  -0.33731,  -0.03702
   0.41552,   0.74443,  -0.64457,   0.19880,   0.93750,  -0.66225,  -0.86577,  -0.81608,   0.93081,  -0.88458
   0.08647,  -0.93750,   0.59654,  -0.93750,   0.82187,  -0.42391,   0.30230,  -0.93750,   0.93750,   0.22210
  -0.37774,   0.08302,  -0.85604,   0.27600,   0.93750,   0.54809,   0.56012,   0.35282,   0.09806,  -0.45605
   0.47196,  -0.93750,  -0.93750,   0.93750,   0.93750,   0.93750,  -0.81901,   0.83358,  -0.93750,  -0.93750
   0.35324,   0.74355,  -0.33036,  -0.74064,   0.15241,  -0.93750,   0.56975,  -0.17464,  -0.51047,  -0.36459
  -0.92102,   0.93750,   0.04340,  -0.74731,   0.81697,  -0.39516,  -0.08307,  -0.73085,   0.25012,  -0.03292
  -0.13209,   0.46903,  -0.86882,   0.87095,  -0.20778,  -0.93750,  -0.77036,   0.93750,   0.87294,  -0.93750
   0.87042,  -0.15143,  -0.61487,   0.66367,  -0.53599,  -0.93750,   0.42964,  -0.93750,   0.20293,  -0.87218
  -0.42172,  -0.32209,   0.93750,  -0.47773,  -0.82023,   0.40285,   0.92004,  -0.74495,   0.89646,  -0.42784
   0.87272,   0.11049,   0.38135,   0.65704,  -0.93750,  -0.93750,   0.87594,   0.69780,   0.75181,   0.01147
   0.16198,   0.70931,  -0.01199,  -0.76062,  -0.81646,  -0.85923,  -0.25691,   0.93750,   0.01798,  -0.38086
   0.48523,  -0.56411,  -0.15107,  -0.63580,   0.76199,  -0.35136,  -0.14201,  -0.04637,   0.60605,   0.80665
  -0.31581,   0.77078,  -0.76211,   0.40745,   0.56415,  -0.74393,  -0.61934,  -0.49733,   0.78875,   0.59420
   0.93750,   0.30033,  -0.67373,  -0.43286,  -0.14179,  -0.81089,  -0.32059,  -0.06829,  -0.64192,  -0.79610
   0.48364,   0.06099,  -0.52244,  -0.51025,  -0.16119,   0.81705,   0.34610,  -0.46404,  -0.01440,   0.16632
  -0.26482,   0.04664,  -0.04930,   0.73995,   0.31187,   0.11888,  -0.61518,  -0.20472,   0.48716,   0.27777
   0.24877,   0.55084,   0.43242,   0.23896,  -0.11798,  -0.08640,  -0.71277,   0.85174,  -0.08949,  -0.69591
  -0.89301,   0.33694,  -0.42953,   0.87433,  -0.68962,   0.87152,  -0.16237,  -0.87400,   0.93435,  -0.14823
  -0.40275,  -0.46854,   0.00083,  -0.68034,   0.93750,  -0.74552,   0.01177,   0.80064,   0.45734,  -0.13628
  -0.93750,  -0.51360,   0.93750,   0.88049,  -0.82577,   0.66704,  -0.93750,   0.93750,  -0.22285,  -0.67413
   0.05676,   0.14226,   0.31851,  -0.93750,   0.27643,   0.57443,   0.61278,   0.30583,   0.04248,  -0.07694
  -0.07949,  -0.03499,   0.79720,  -0.52787,  -0.08284,   0.11881,  -0.38558,  -0.32604,  -0.12117,  -0.23913
  -0.04315,   0.31823,   0.62427,   0.46520,   0.93750,  -0.53034,  -0.72888,  -0.65695,  -0.01514,  -0.14962
   0.41271,   0.47945,  -0.73885,  -0.63164,   0.22339,   0.13183,   0.88609,  -0.53489,  -0.93750,   0.38983
  -0.05405,  -0.22163,   0.12840,   0.34279,   0.93750,  -0.88083,   0.56378,  -0.87901,  -0.93750,   0.37165
   0.38689,   0.20162,   0.43226,  -0.10857,  -0.32416,  -0.46621,  -0.52180,   0.92800,  -0.52439,   0.06213
   0.45053,   0.14302,   0.20229,  -0.41240,   0.93750,  -0.51621,   0.40046,   0.23558,  -0.47392,   0.67026
   0.92966,  -0.09830,  -0.56124,   0.93750,   0.93750,   0.05692,  -0.75936,  -0.50267,   0.93750,  -0.69740
  -0.10777,  -0.54922,  -0.87452,  -0.52768,   0.45411,   0.36118,   0.93603,   0.82334,  -0.80071,   0.81110
   0.93750,  -0.04676,  -0.68582,   0.93750,  -0.12550,  -0.88114,   0.14450,  -0.15770,  -0.04677,   0.15864
  -0.87744,   0.93750,  -0.79300,   0.53456,   0.86591,  -0.81942,   0.22975,   0.93616,   0.68663,  -0.42763
   0.93750,   0.05292,   0.37900,   0.93750,  -0.02003,  -0.51139,   0.79603,  -0.87720,   0.47621,  -0.13603
  -0.55652,   0.29913,   0.48287,  -0.76118,   0.38622,   0.86749,   0.61004,  -0.39663,   0.20228,   0.49317
  -0.73174,   0.93750,  -0.37136,   0.86915,   0.51506,   0.21463,   0.39782,  -0.54144,   0.44138,  -0.50810
   0.58448,   0.82069,   0.24451,  -0.15573,   0.71509,  -0.78124,   0.12452,  -0.79283,  -0.01282,  -0.81830
  -0.03905,  -0.19565,  -0.33592,  -0.35382,   0.70386,   0.73308,   0.01463,   0.25718,   0.34942,   0.07861
   0.82668,  -0.47475,   0.66867,   0.43343,  -0.25705,  -0.81319,   0.46492,  -0.01533,  -0.25449,   0.45691
   0.93750,  -0.05397,   0.46825,   0.48708,   0.04488,  -0.93750,  -0.52954,   0.15110,  -0.93750,  -0.92304
  -0.11445,   0.86936,  -0.93750,   0.36847,   0.45217,  -0.93750,   0.55569,   0.81636,   0.53295,  -0.93750
  -0.45245,   0.02487,   0.92969,  -0.35360,   0.51761,  -0.70307,  -0.75168,  -0.87464,  -0.73559,   0.87290
   0.86813,  -0.38268,   0.07060,   0.40354,   0.68619,   0.12516,   0.39172,   0.04906,   0.40081,  -0.33853
   0.24727,  -0.01735,   0.39611,  -0.71060,  -0.27487,   0.93750,  -0.05724,  -0.54702,   0.26669,  -0.06829
  -0.70483,  -0.44689,   0.81209,   0.09628,   0.15145,   0.03473,  -0.08294,   0.75102,  -0.87843,   0.81500
  -0.51729,  -0.91035,  -0.93750,   0.93750,  -0.03791,  -0.37211,   0.93750,   0.05091,   0.86886,  -0.45584
  -0.81168,   0.91522,  -0.52770,   0.04840,  -0.74652,  -0.63596,  -0.37279,   0.17508,   0.93477,  -0.93750
   0.93750,  -0.64837,  -0.89498,  -0.36107,   0.15793,  -0.12730,  -0.79709,  -0.20969,   0.86625,  -0.56995
   0.66467,  -0.36824,   0.38279,  -0.27598,  -0.72584,  -0.70201,  -0.23310,   0.93750,  -0.88124,  -0.27830
   0.48027,   0.00798,   0.78841,   0.93750,   0.77983,   0.57029,  -0.10226,  -0.22896,   0.69035,   0.28688
   0.81412,  -0.93750,  -0.26475,   0.93750,   0.91410,  -0.44887,  -0.41450,  -0.36920,   0.30837,  -0.73013
   0.45247,  -0.33961,  -0.67592,   0.93437,  -0.24603,  -0.05725,  -0.05636,  -0.50462,   0.93750,  -0.54670
  -0.37860,   0.23410,   0.81832,  -0.63746,  -0.75648,   0.80154,  -0.72596,  -0.56174,   0.43483,  -0.07462
   0.54407,   0.30650,   0.30372,   0.53911,  -0.11665,  -0.75147,   0.37140,   0.93750,   0.58612,  -0.51174
  -0.35577,   0.36500,   0.91334,  -0.48946,   0.93750,  -0.01204,  -0.53601,   0.06403,   0.51963,   0.49636
  -0.07948,   0.00129,  -0.87697,  -0.15303,   0.79146,  -0.77530,   0.54189,   0.48202,   0.64295,   0.02907
   0.09519,   0.00793,  -0.43677,   0.58697,  -0.87567,   0.22130,  -0.66167,  -0.13418,  -0.05607,  -0.93750
   0.24563,   0.93295,   0.06168,  -0.31848,  -0.36951,  -0.50082,   0.09843,   0.57160,  -0.81302,  -0.74739
  -0.43298,   0.33800,  -0.93750,  -0.16644,  -0.84704,  -0.80429,   0.91349,  -0.82211,   0.93750,  -0.75517
  -0.25545,  -0.04377,  -0.16374,  -0.32650,  -0.22788,   0.54676,   0.41948,   0.63885,   0.40260,  -0.53546
   0.08080,   0.01600,   0.76317,   0.93750,   0.55194,   0.91874,  -0.93750,   0.93750,   0.93750,   0.13865
   0.87437,   0.79707,  -0.40981,   0.47292,   0.22964,   0.09833,   0.28180,  -0.45032,  -0.74476,  -0.47577
   0.14896,  -0.11675,  -0.88164,   0.93750,  -0.40462,  -0.93750,   0.93750,  -0.33996,   0.15157,   0.77415
  -0.04328,   0.93650,  -0.51231,  -0.61126,  -0.00657,  -0.53206,   0.35846,   0.38941,  -0.38805,   0.30449
   0.63167,   0.01256,  -0.90176,   0.93750,  -0.87010,  -0.54435,  -0.05653,  -0.85343,   0.93750,  -0.35253
   0.41653,   0.68269,   0.93750,  -0.48111,   0.93750,   0.33016,  -0.17162,  -0.90859,  -0.93750,   0.24903
  -0.15746,  -0.02320,   0.92820,  -0.43235,   0.65355,  -0.27373,  -0.65975,  -0.29402,   0.04868,   0.10456
  -0.80030,  -0.93343,   0.19876,  -0.44305,   0.13428,   0.21633,   0.44190,  -0.14118,  -0.57685,   0.93750
   0.36974,  -0.22668,  -0.43268,   0.76861,  -0.56970,   0.31025,   0.62572,   0.16574,  -0.07023,  -0.81044
   0.86456,  -0.73272,   0.54520,  -0.77163,  -0.63335,   0.47296,   0.80668,  -0.93750,   0.31787,   0.93750
  -0.51540,  -0.16565,  -0.62814,   0.61797,  -0.29492,  -0.34723,   0.38236,   0.55025,  -0.47871,  -0.32662
   0.50737,  -0.21629,  -0.82986,   0.03187,  -0.75729,   0.16210,   0.93750,  -0.80797,  -0.38914,  -0.12882
  -0.71160,  -0.27370,  -0.93750,  -0.29349,   0.24132,   0.64298,  -0.68836,   0.27643,   0.27536,   0.43513
  -0.93750,   0.93750,  -0.93750,   0.93750,   0.93750,   0.93750,  -0.70922,   0.22346,  -0.37344,   0.93750
  -0.80938,   0.29382,   0.09958,  -0.88619,  -0.59201,  -0.39388,  -0.64798,  -0.24901,   0.93750,  -0.03353
  -0.16169,   0.68236,   0.41544,   0.93750,   0.06059,   0.53974,   0.81910,  -0.86719,  -0.41264,   0.88146
  -0.51067,   0.38239,   0.42016,   0.23612,   0.14424,   0.19794,  -0.43060,   0.61111,   0.18948,  -0.19754
  -0.07957,  -0.33361,  -0.22239,  -0.45659,  -0.17494,   0.93750,   0.16184,  -0.17667,  -0.10194,   0.34267
   0.88408,   0.02816,   0.19167,  -0.86915,   0.93750,  -0.87136,   0.05063,  -0.59441,  -0.28956,   0.88212
   0.46112,   0.80239,  -0.60782,  -0.86970,   0.93750,  -0.93750,  -0.87431,   0.93750,   0.93750,  -0.52133
   0.80139,   0.60625,  -0.68605,  -0.41791,  -0.62553,  -0.69791,   0.04103,   0.40093,   0.03139,   0.53266
  -0.33730,   0.86749,   0.13161,  -0.91474,  -0.64164,  -0.56254,   0.93750,   0.21635,  -0.10847,  -0.14247
   0.57204,  -0.93750,   0.93750,  -0.47259,   0.93750,   0.71671,  -0.63386,  -0.13805,  -0.93750,  -0.93750
   0.88561,  -0.75689,  -0.68945,   0.58733,   0.32988,   0.45707,  -0.30928,  -0.88701,  -0.87791,   0.93502
  -0.18149,  -0.03435,  -0.55997,   0.93485,  -0.60141,  -0.75794,   0.93750,   0.02666,   0.74129,   0.00660
   0.93750,   0.93750,   0.64540,   0.62806,   0.26334,   0.93750,  -0.82216,   0.91073,  -0.93750,  -0.15841
   0.70714,   0.42019,  -0.87463,  -0.88350,  -0.49495,   0.69405,   0.93750,  -0.69738,  -0.21579,   0.93750
   0.26611,   0.93730,  -0.20078,  -0.82265,  -0.23166,   0.32571,  -0.41064,  -0.50219,   0.17424,  -0.63220
  -0.21394,   0.22739,   0.63485,   0.70441,  -0.30149,  -0.03077,  -0.04456,  -0.15129,  -0.24481,  -0.25906
   0.34322,   0.50549,  -0.72575,  -0.12997,   0.87974,   0.93750,   0.31423,   0.61965,   0.60276,  -0.15329
   0.93750,  -0.25551,  -0.89736,  -0.48578,   0.93750,  -0.93750,  -0.21304,  -0.81112,  -0.64092,  -0.79883
  -0.72705,  -0.20367,   0.93750,   0.05745,  -0.43973,  -0.42374,   0.29258,   0.25247,   0.93750,  -0.24742
   0.33585,   0.23691,  -0.89489,   0.67211,  -0.21914,   0.93750,  -0.61896,   0.54370,  -0.55523,   0.68383
   0.60491,  -0.15756,  -0.49724,   0.92213,  -0.55905,   0.93750,  -0.44884,   0.01871,  -0.28881,   0.50700
  -0.71903,  -0.04538,  -0.37311,   0.93750,  -0.93750,  -0.66912,   0.80975,   0.24004,   0.88244,   0.52888
   0.57647,   0.04179,   0.93750,  -0.86233,  -0.92552,   0.89083,   0.93750,  -0.81552,   0.19098,  -0.28399
  -0.35680,  -0.45111,  -0.21651,   0.20798,  -0.10881,  -0.85324,   0.92325,   0.26988,   0.93750,   0.80606
  -0.87276,  -0.37850,   0.47466,   0.91977,   0.43736,  -0.71736,  -0.54837,   0.87969,   0.74396,  -0.16084
   0.29417,   0.93750,  -0.16651,   0.36320,  -0.33205,  -0.43264,  -0.61509,   0.32317,   0.15224,  -0.92661
  -0.37357,   0.18808,   0.14549,  -0.64190,   0.73664,  -0.20970,  -0.93750,   0.82115,   0.08621,   0.60533
  -0.07529,   0.32758,   0.52198,   0.42491,  -0.04119,   0.31322,   0.11306,   0.93750,   0.20309,   0.14225
   0.93750,  -0.93750,   0.80673,   0.86718,   0.93750,   0.77417,   0.55158,  -0.87556,  -0.93750,  -0.26276
  -0.10784,  -0.80766,  -0.80387,   0.66708,  -0.63865,  -0.48902,   0.08403,  -0.21918,  -0.93750,  -0.80548
  -0.62584,  -0.80734,   0.02045,  -0.82970,   0.93750,  -0.27780,  -0.03164,   0.61717,   0.51463,   0.30203
  -0.00120,   0.46347,  -0.43061,  -0.93223,  -0.18314,   0.61394,   0.60433,  -0.75508,   0.81693,   0.76648
  -0.28542,  -0.39336,   0.52055,   0.74516,  -0.75129,  -0.51281,   0.15636,   0.68755,   0.13258,   0.68270
  -0.93750,  -0.41564,  -0.19653,  -0.88284,  -0.39839,   0.93750,  -0.80475,  -0.20373,   0.35101,  -0.84173
  -0.24463,   0.61773,  -0.62501,   0.93750,  -0.49838,   0.29433,  -0.51708,  -0.42838,   0.83957,   0.26712
   0.44739,  -0.09308,   0.82367,  -0.56938,  -0.53995,   0.33048,  -0.07926,  -0.01352,   0.51848,  -0.41361
   0.18931,  -0.17235,   0.12610,  -0.32784,   0.73953,   0.73580,   0.24304,  -0.00098,   0.67234,  -0.36722
  -0.90935,  -0.51536,  -0.75472,  -0.10137,   0.47577,  -0.68591,   0.10021,   0.63906,   0.93750,   0.75944
   0.93750,  -0.38959,   0.27357,  -0.68440,   0.57255,   0.03707,  -0.24865,  -0.36732,   0.12857,   0.93750
   0.36534,  -0.02932,  -0.31943,  -0.70006,  -0.63316,   0.93750,  -0.81652,   0.35280,  -0.54079,   0.87708
   0.93750,   0.93750,   0.40268,   0.02168,   0.90973,  -0.82767,  -0.93750,  -0.66678,   0.18692,  -0.93750
  -0.56869,   0.74626,  -0.30206,  -0.68110,  -0.47766,   0.69865,   0.86929,  -0.10141,  -0.03186,   0.18397
   0.74882,   0.87471,   0.67242,   0.93750,  -0.26667,  -0.82572,  -0.03575,  -0.25003,  -0.36788,  -0.86608
  -0.60555,  -0.93750,   0.93750,   0.93750,   0.68372,  -0.25456,  -0.42493,  -0.69025,  -0.93750,  -0.68368
   0.42567,   0.93750,  -0.13702,  -0.02550,  -0.37432,   0.46820,  -0.82069,   0.83983,   0.07200,   0.58590
  -0.28780,  -0.47175,   0.34103,   0.93750,   0.15058,  -0.82777,  -0.20092,   0.40120,  -0.63473,   0.87829
  -0.05188,  -0.36147,  -0.02225,  -0.62457,   0.12092,   0.93507,  -0.45809,  -0.54009,   0.78550,   0.56427
  -0.33565,  -0.04339,   0.07172,  -0.34231,  -0.76880,   0.70229,   0.54982,   0.51759,   0.35010,   0.59930
   0.04068,  -0.47651,  -0.71049,  -0.93123,  -0.79333,  -0.88954,   0.93750,   0.12862,  -0.27909,  -0.09501
   0.93750,  -0.32606,   0.58868,   0.12932,   0.93750,  -0.85350,  -0.02715,   0.82332,   0.01773,  -0.32258
  -0.68029,   0.75655,  -0.78158,   0.69826,  -0.08619,   0.53029,  -0.48045,  -0.46198,  -0.14181,  -0.22520
  -0.87974,   0.59984,   0.88836,  -0.62438,   0.36587,  -0.93750,   0.49636,  -0.80566,  -0.39984,  -0.84904
  -0.57199,   0.87077,  -0.03801,  -0.13784,  -0.77713,   0.70225,   0.93750,   0.09178,   0.79525,  -0.49841
   0.18688,   0.93750,   0.56802,  -0.75603,   0.93750,  -0.74486,   0.33875,   0.93750,  -0.74523,  -0.93750
  -0.31211,   0.53854,   0.72441,  -0.54064,  -0.65895,  -0.16113,   0.32572,   0.85841,  -0.57628,  -0.31192
   0.22140,   0.21251,   0.80391,  -0.20710,   0.86543,  -0.42669,  -0.06320,  -0.60854,  -0.06841,   0.10219
  -0.62674,  -0.04009,  -0.01072,   0.85087,  -0.30790,  -0.47647,   0.54496,   0.55367,   0.74569,   0.07315
  -0.88544,  -0.53507,  -0.57214,   0.78517,  -0.59559,   0.93750,   0.67684,   0.41569,  -0.40780,   0.75010
  -0.31817,  -0.08901,  -0.66669,   0.93750,  -0.81438,  -0.93750,  -0.35887,   0.61027,  -0.20965,  -0.34484
   0.93750,   0.78863,  -0.87213,  -0.93750,   0.35664,   0.13876,   0.93750,   0.93750,  -0.93750,   0.93750
   0.21098,  -0.16041,   0.64152,   0.57558,  -0.55040,  -0.66225,  -0.33850,   0.53928,  -0.25623,   0.81429
   0.93750,  -0.93750,   0.93750,   0.93750,   0.21548,   0.46759,  -0.63397,   0.32292,   0.01205,   0.19538
